competition,season,country,team,matchday,snapshot_date,position,played,won,drawn,lost,goals_for,goals_against,goal_difference,points
LaLiga,2024/2025,Spain,Valladolid,5,2024-09-14T19:59:00+00:00,16,4,1,1,2,1,10,-9,4
LaLiga,2024/2025,Spain,Getafe,5,2024-09-14T19:59:00+00:00,17,3,0,3,0,1,1,0,3
LaLiga,2024/2025,Spain,Las Palmas,5,2024-09-14T19:59:00+00:00,18,4,0,2,2,4,7,-3,2
LaLiga,2024/2025,Spain,Sevilla,5,2024-09-14T19:59:00+00:00,19,4,0,2,2,3,6,-3,2
LaLiga,2024/2025,Spain,Valencia,5,2024-09-14T19:59:00+00:00,20,4,0,1,3,3,7,-4,1
LaLiga,2024/2025,Spain,Barcelona,6,2024-09-18T19:59:00+00:00,1,5,5,0,0,17,4,13,15
LaLiga,2024/2025,Spain,Ath Madrid,6,2024-09-18T19:59:00+00:00,2,5,3,2,0,9,2,7,11
LaLiga,2024/2025,Spain,Real Madrid,6,2024-09-18T19:59:00+00:00,3,5,3,2,0,9,2,7,11
LaLiga,2024/2025,Spain,Villarreal,6,2024-09-18T19:59:00+00:00,4,5,3,2,0,11,8,3,11
LaLiga,2024/2025,Spain,Celta,6,2024-09-18T19:59:00+00:00,5,5,3,0,2,13,10,3,9
LaLiga,2024/2025,Spain,Mallorca,6,2024-09-18T19:59:00+00:00,6,6,2,2,2,4,4,0,8
LaLiga,2024/2025,Spain,Alaves,6,2024-09-18T19:59:00+00:00,7,5,2,1,2,7,6,1,7
LaLiga,2024/2025,Spain,Vallecano,6,2024-09-18T19:59:00+00:00,8,5,2,1,2,7,6,1,7
LaLiga,2024/2025,Spain,Girona,6,2024-09-18T19:59:00+00:00,9,5,2,1,2,8,8,0,7
LaLiga,2024/2025,Spain,Ath Bilbao,6,2024-09-18T19:59:00+00:00,10,5,2,1,2,6,6,0,7
LaLiga,2024/2025,Spain,Espanol,6,2024-09-18T19:59:00+00:00,11,5,2,1,2,5,5,0,7
LaLiga,2024/2025,Spain,Osasuna,6,2024-09-18T19:59:00+00:00,12,5,2,1,2,6,10,-4,7
LaLiga,2024/2025,Spain,Betis,6,2024-09-18T19:59:00+00:00,13,4,1,2,1,3,3,0,5
LaLiga,2024/2025,Spain,Sevilla,6,2024-09-18T19:59:00+00:00,14,5,1,2,2,4,6,-2,5
LaLiga,2024/2025,Spain,Leganes,6,2024-09-18T19:59:00+00:00,15,5,1,2,2,3,5,-2,5
LaLiga,2024/2025,Spain,Sociedad,6,2024-09-18T19:59:00+00:00,16,6,1,1,4,3,7,-4,4
LaLiga,2024/2025,Spain,Valladolid,6,2024-09-18T19:59:00+00:00,17,5,1,1,3,2,13,-11,4
LaLiga,2024/2025,Spain,Getafe,6,2024-09-18T19:59:00+00:00,18,4,0,3,1,1,2,-1,3
LaLiga,2024/2025,Spain,Las Palmas,6,2024-09-18T19:59:00+00:00,19,5,0,2,3,6,10,-4,2
LaLiga,2024/2025,Spain,Valencia,6,2024-09-18T19:59:00+00:00,20,5,0,1,4,3,10,-7,1
LaLiga,2024/2025,Spain,Barcelona,7,2024-09-22T19:59:00+00:00,1,5,5,0,0,17,4,13,15
LaLiga,2024/2025,Spain,Real Madrid,7,2024-09-22T19:59:00+00:00,2,6,4,2,0,13,3,10,14
LaLiga,2024/2025,Spain,Ath Bilbao,7,2024-09-22T19:59:00+00:00,3,7,4,1,2,11,7,4,13
LaLiga,2024/2025,Spain,Ath Madrid,7,2024-09-22T19:59:00+00:00,4,6,3,3,0,10,3,7,12
LaLiga,2024/2025,Spain,Villarreal,7,2024-09-22T19:59:00+00:00,5,5,3,2,0,11,8,3,11
LaLiga,2024/2025,Spain,Alaves,7,2024-09-22T19:59:00+00:00,6,6,3,1,2,9,7,2,10
LaLiga,2024/2025,Spain,Osasuna,7,2024-09-22T19:59:00+00:00,7,6,3,1,2,8,11,-3,10
LaLiga,2024/2025,Spain,Celta,7,2024-09-22T19:59:00+00:00,8,6,3,0,3,14,13,1,9
LaLiga,2024/2025,Spain,Vallecano,7,2024-09-22T19:59:00+00:00,9,6,2,2,2,8,7,1,8
LaLiga,2024/2025,Spain,Betis,7,2024-09-22T19:59:00+00:00,10,5,2,2,1,5,4,1,8
LaLiga,2024/2025,Spain,Mallorca,7,2024-09-22T19:59:00+00:00,11,6,2,2,2,4,4,0,8
LaLiga,2024/2025,Spain,Girona,7,2024-09-22T19:59:00+00:00,12,6,2,1,3,8,10,-2,7
LaLiga,2024/2025,Spain,Espanol,7,2024-09-22T19:59:00+00:00,13,6,2,1,3,6,9,-3,7
LaLiga,2024/2025,Spain,Leganes,7,2024-09-22T19:59:00+00:00,14,7,1,3,3,4,8,-4,6
LaLiga,2024/2025,Spain,Sevilla,7,2024-09-22T19:59:00+00:00,15,6,1,2,3,5,8,-3,5
LaLiga,2024/2025,Spain,Sociedad,7,2024-09-22T19:59:00+00:00,16,7,1,2,4,3,7,-4,5
LaLiga,2024/2025,Spain,Valladolid,7,2024-09-22T19:59:00+00:00,17,6,1,2,3,2,13,-11,5
LaLiga,2024/2025,Spain,Getafe,7,2024-09-22T19:59:00+00:00,18,6,0,4,2,3,5,-2,4
LaLiga,2024/2025,Spain,Valencia,7,2024-09-22T19:59:00+00:00,19,6,1,1,4,5,10,-5,4
LaLiga,2024/2025,Spain,Las Palmas,7,2024-09-22T19:59:00+00:00,20,6,0,2,4,7,12,-5,2
LaLiga,2024/2025,Spain,Barcelona,8,2024-09-27T19:59:00+00:00,1,7,7,0,0,23,5,18,21
LaLiga,2024/2025,Spain,Real Madrid,8,2024-09-27T19:59:00+00:00,2,7,5,2,0,16,5,11,17
LaLiga,2024/2025,Spain,Ath Madrid,8,2024-09-27T19:59:00+00:00,3,7,4,3,0,11,3,8,15
LaLiga,2024/2025,Spain,Villarreal,8,2024-09-27T19:59:00+00:00,4,7,4,2,1,14,14,0,14
LaLiga,2024/2025,Spain,Ath Bilbao,8,2024-09-27T19:59:00+00:00,5,7,4,1,2,11,7,4,13
LaLiga,2024/2025,Spain,Mallorca,8,2024-09-27T19:59:00+00:00,6,7,3,2,2,6,5,1,11
LaLiga,2024/2025,Spain,Osasuna,8,2024-09-27T19:59:00+00:00,7,7,3,2,2,8,11,-3,11
LaLiga,2024/2025,Spain,Alaves,8,2024-09-27T19:59:00+00:00,8,7,3,1,3,11,10,1,10
LaLiga,2024/2025,Spain,Vallecano,8,2024-09-27T19:59:00+00:00,9,7,2,3,2,8,7,1,9
LaLiga,2024/2025,Spain,Celta,8,2024-09-27T19:59:00+00:00,10,7,3,0,4,14,14,0,9
LaLiga,2024/2025,Spain,Betis,8,2024-09-27T19:59:00+00:00,11,7,2,3,2,7,7,0,9
LaLiga,2024/2025,Spain,Girona,8,2024-09-27T19:59:00+00:00,12,7,2,2,3,8,10,-2,8
LaLiga,2024/2025,Spain,Sevilla,8,2024-09-27T19:59:00+00:00,13,7,2,2,3,7,9,-2,8
LaLiga,2024/2025,Spain,Espanol,8,2024-09-27T19:59:00+00:00,14,7,2,1,4,7,11,-4,7
LaLiga,2024/2025,Spain,Leganes,8,2024-09-27T19:59:00+00:00,15,7,1,3,3,4,8,-4,6
LaLiga,2024/2025,Spain,Sociedad,8,2024-09-27T19:59:00+00:00,16,7,1,2,4,3,7,-4,5
LaLiga,2024/2025,Spain,Valencia,8,2024-09-27T19:59:00+00:00,17,7,1,2,4,5,10,-5,5
LaLiga,2024/2025,Spain,Valladolid,8,2024-09-27T19:59:00+00:00,18,7,1,2,4,3,15,-12,5
LaLiga,2024/2025,Spain,Getafe,8,2024-09-27T19:59:00+00:00,19,7,0,4,3,3,6,-3,4
LaLiga,2024/2025,Spain,Las Palmas,8,2024-09-27T19:59:00+00:00,20,7,0,3,4,8,13,-5,3
LaLiga,2024/2025,Spain,Barcelona,9,2024-10-04T19:59:00+00:00,1,8,7,0,1,25,9,16,21
LaLiga,2024/2025,Spain,Real Madrid,9,2024-10-04T19:59:00+00:00,2,8,5,3,0,17,6,11,18
LaLiga,2024/2025,Spain,Villarreal,9,2024-10-04T19:59:00+00:00,3,8,5,2,1,17,15,2,17
LaLiga,2024/2025,Spain,Ath Madrid,9,2024-10-04T19:59:00+00:00,4,8,4,4,0,12,4,8,16
LaLiga,2024/2025,Spain,Ath Bilbao,9,2024-10-04T19:59:00+00:00,5,8,4,2,2,12,8,4,14
LaLiga,2024/2025,Spain,Mallorca,9,2024-10-04T19:59:00+00:00,6,8,4,2,2,8,6,2,14
LaLiga,2024/2025,Spain,Osasuna,9,2024-10-04T19:59:00+00:00,7,8,4,2,2,12,13,-1,14
LaLiga,2024/2025,Spain,Betis,9,2024-10-04T19:59:00+00:00,8,8,3,3,2,8,7,1,12
LaLiga,2024/2025,Spain,Vallecano,9,2024-10-04T19:59:00+00:00,9,8,2,4,2,9,8,1,10
LaLiga,2024/2025,Spain,Celta,9,2024-10-04T19:59:00+00:00,10,8,3,1,4,15,15,0,10
LaLiga,2024/2025,Spain,Alaves,9,2024-10-04T19:59:00+00:00,11,8,3,1,4,11,12,-1,10
LaLiga,2024/2025,Spain,Girona,9,2024-10-04T19:59:00+00:00,12,8,2,3,3,9,11,-2,9
LaLiga,2024/2025,Spain,Sevilla,9,2024-10-04T19:59:00+00:00,13,8,2,3,3,8,10,-2,9
LaLiga,2024/2025,Spain,Sociedad,9,2024-10-04T19:59:00+00:00,14,8,2,2,4,6,7,-1,8
LaLiga,2024/2025,Spain,Getafe,9,2024-10-04T19:59:00+00:00,15,8,1,4,3,5,6,-1,7
LaLiga,2024/2025,Spain,Leganes,9,2024-10-04T19:59:00+00:00,16,8,1,4,3,5,9,-4,7
LaLiga,2024/2025,Spain,Espanol,9,2024-10-04T19:59:00+00:00,17,8,2,1,5,7,12,-5,7
LaLiga,2024/2025,Spain,Valencia,9,2024-10-04T19:59:00+00:00,18,8,1,2,5,5,13,-8,5
LaLiga,2024/2025,Spain,Valladolid,9,2024-10-04T19:59:00+00:00,19,8,1,2,5,4,17,-13,5
LaLiga,2024/2025,Spain,Las Palmas,9,2024-10-04T19:59:00+00:00,20,8,0,3,5,9,16,-7,3
LaLiga,2024/2025,Spain,Barcelona,10,2024-10-18T19:59:00+00:00,1,9,8,0,1,28,9,19,24
LaLiga,2024/2025,Spain,Real Madrid,10,2024-10-18T19:59:00+00:00,2,9,6,3,0,19,6,13,21
LaLiga,2024/2025,Spain,Ath Madrid,10,2024-10-18T19:59:00+00:00,3,9,4,5,0,13,5,8,17
LaLiga,2024/2025,Spain,Villarreal,10,2024-10-18T19:59:00+00:00,4,9,5,2,2,17,17,0,17
LaLiga,2024/2025,Spain,Osasuna,10,2024-10-18T19:59:00+00:00,5,9,4,3,2,13,14,-1,15
LaLiga,2024/2025,Spain,Ath Bilbao,10,2024-10-18T19:59:00+00:00,6,9,4,2,3,13,10,3,14
LaLiga,2024/2025,Spain,Mallorca,10,2024-10-18T19:59:00+00:00,7,9,4,2,3,9,8,1,14
LaLiga,2024/2025,Spain,Vallecano,10,2024-10-18T19:59:00+00:00,8,9,3,4,2,11,9,2,13
LaLiga,2024/2025,Spain,Celta,10,2024-10-18T19:59:00+00:00,9,9,4,1,4,16,15,1,13
LaLiga,2024/2025,Spain,Betis,10,2024-10-18T19:59:00+00:00,10,9,3,3,3,8,8,0,12
LaLiga,2024/2025,Spain,Girona,10,2024-10-18T19:59:00+00:00,11,9,3,3,3,11,12,-1,12
LaLiga,2024/2025,Spain,Sevilla,10,2024-10-18T19:59:00+00:00,12,9,3,3,3,9,10,-1,12
LaLiga,2024/2025,Spain,Alaves,10,2024-10-18T19:59:00+00:00,13,9,3,1,5,11,15,-4,10
LaLiga,2024/2025,Spain,Espanol,10,2024-10-18T19:59:00+00:00,14,9,3,1,5,9,13,-4,10
LaLiga,2024/2025,Spain,Sociedad,10,2024-10-18T19:59:00+00:00,15,9,2,3,4,7,8,-1,9
LaLiga,2024/2025,Spain,Getafe,10,2024-10-18T19:59:00+00:00,16,9,1,5,3,6,7,-1,8
LaLiga,2024/2025,Spain,Leganes,10,2024-10-18T19:59:00+00:00,17,9,1,5,3,5,9,-4,8
LaLiga,2024/2025,Spain,Valencia,10,2024-10-18T19:59:00+00:00,18,9,1,3,5,5,13,-8,6
LaLiga,2024/2025,Spain,Valladolid,10,2024-10-18T19:59:00+00:00,19,9,1,2,6,5,19,-14,5
LaLiga,2024/2025,Spain,Las Palmas,10,2024-10-18T19:59:00+00:00,20,9,0,3,6,9,17,-8,3
LaLiga,2024/2025,Spain,Barcelona,11,2024-10-25T19:59:00+00:00,1,10,9,0,1,33,10,23,27
LaLiga,2024/2025,Spain,Real Madrid,11,2024-10-25T19:59:00+00:00,2,10,7,3,0,21,7,14,24
LaLiga,2024/2025,Spain,Ath Madrid,11,2024-10-25T19:59:00+00:00,3,10,5,5,0,16,6,10,20
LaLiga,2024/2025,Spain,Villarreal,11,2024-10-25T19:59:00+00:00,4,10,5,3,2,18,18,0,18
LaLiga,2024/2025,Spain,Ath Bilbao,11,2024-10-25T19:59:00+00:00,5,10,5,2,3,17,11,6,17
LaLiga,2024/2025,Spain,Mallorca,11,2024-10-25T19:59:00+00:00,6,10,5,2,3,10,8,2,17
LaLiga,2024/2025,Spain,Betis,11,2024-10-25T19:59:00+00:00,7,10,4,3,3,10,9,1,15
LaLiga,2024/2025,Spain,Osasuna,11,2024-10-25T19:59:00+00:00,8,10,4,3,3,14,16,-2,15
LaLiga,2024/2025,Spain,Vallecano,11,2024-10-25T19:59:00+00:00,9,10,3,4,3,11,10,1,13
LaLiga,2024/2025,Spain,Celta,11,2024-10-25T19:59:00+00:00,10,10,4,1,5,17,17,0,13
LaLiga,2024/2025,Spain,Sociedad,11,2024-10-25T19:59:00+00:00,11,10,3,3,4,8,8,0,12
LaLiga,2024/2025,Spain,Girona,11,2024-10-25T19:59:00+00:00,12,10,3,3,4,11,13,-2,12
LaLiga,2024/2025,Spain,Sevilla,11,2024-10-25T19:59:00+00:00,13,10,3,3,4,10,15,-5,12
LaLiga,2024/2025,Spain,Alaves,11,2024-10-25T19:59:00+00:00,14,10,3,1,6,13,18,-5,10
LaLiga,2024/2025,Spain,Espanol,11,2024-10-25T19:59:00+00:00,15,10,3,1,6,10,17,-7,10
LaLiga,2024/2025,Spain,Getafe,11,2024-10-25T19:59:00+00:00,16,10,1,6,3,7,8,-1,9
LaLiga,2024/2025,Spain,Leganes,11,2024-10-25T19:59:00+00:00,17,10,1,5,4,6,12,-6,8
LaLiga,2024/2025,Spain,Valladolid,11,2024-10-25T19:59:00+00:00,18,10,2,2,6,8,21,-13,8
LaLiga,2024/2025,Spain,Las Palmas,11,2024-10-25T19:59:00+00:00,19,10,1,3,6,12,19,-7,6
LaLiga,2024/2025,Spain,Valencia,11,2024-10-25T19:59:00+00:00,20,10,1,3,6,7,16,-9,6
LaLiga,2024/2025,Spain,Barcelona,12,2024-11-01T19:59:00+00:00,1,11,10,0,1,37,10,27,30
LaLiga,2024/2025,Spain,Real Madrid,12,2024-11-01T19:59:00+00:00,2,11,7,3,1,21,11,10,24
LaLiga,2024/2025,Spain,Villarreal,12,2024-11-01T19:59:00+00:00,3,11,6,3,2,20,19,1,21
LaLiga,2024/2025,Spain,Ath Madrid,12,2024-11-01T19:59:00+00:00,4,11,5,5,1,16,7,9,20
LaLiga,2024/2025,Spain,Ath Bilbao,12,2024-11-01T19:59:00+00:00,5,11,5,3,3,17,11,6,18
LaLiga,2024/2025,Spain,Betis,12,2024-11-01T19:59:00+00:00,6,11,5,3,3,11,9,2,18
LaLiga,2024/2025,Spain,Mallorca,12,2024-11-01T19:59:00+00:00,7,11,5,3,3,10,8,2,18
LaLiga,2024/2025,Spain,Osasuna,12,2024-11-01T19:59:00+00:00,8,11,5,3,3,16,16,0,18
LaLiga,2024/2025,Spain,Vallecano,12,2024-11-01T19:59:00+00:00,9,11,4,4,3,12,10,2,16
LaLiga,2024/2025,Spain,Sevilla,12,2024-11-01T19:59:00+00:00,10,11,4,3,4,12,15,-3,15
LaLiga,2024/2025,Spain,Celta,12,2024-11-01T19:59:00+00:00,11,11,4,1,6,17,20,-3,13
LaLiga,2024/2025,Spain,Sociedad,12,2024-11-01T19:59:00+00:00,12,11,3,3,5,8,10,-2,12
LaLiga,2024/2025,Spain,Girona,12,2024-11-01T19:59:00+00:00,13,11,3,3,5,11,14,-3,12
LaLiga,2024/2025,Spain,Leganes,12,2024-11-01T19:59:00+00:00,14,11,2,5,4,9,12,-3,11
LaLiga,2024/2025,Spain,Getafe,12,2024-11-01T19:59:00+00:00,15,11,1,7,3,8,9,-1,10
LaLiga,2024/2025,Spain,Alaves,12,2024-11-01T19:59:00+00:00,16,11,3,1,7,13,19,-6,10
LaLiga,2024/2025,Spain,Espanol,12,2024-11-01T19:59:00+00:00,17,11,3,1,7,10,19,-9,10
LaLiga,2024/2025,Spain,Las Palmas,12,2024-11-01T19:59:00+00:00,18,11,2,3,6,13,19,-6,9
LaLiga,2024/2025,Spain,Valladolid,12,2024-11-01T19:59:00+00:00,19,11,2,2,7,9,23,-14,8
LaLiga,2024/2025,Spain,Valencia,12,2024-11-01T19:59:00+00:00,20,11,1,4,6,8,17,-9,7
LaLiga,2024/2025,Spain,Barcelona,13,2024-11-09T19:59:00+00:00,1,12,11,0,1,40,11,29,33
LaLiga,2024/2025,Spain,Real Madrid,13,2024-11-09T19:59:00+00:00,2,11,7,3,1,21,11,10,24
LaLiga,2024/2025,Spain,Ath Madrid,13,2024-11-09T19:59:00+00:00,3,12,6,5,1,18,7,11,23
LaLiga,2024/2025,Spain,Villarreal,13,2024-11-09T19:59:00+00:00,4,11,6,3,2,20,19,1,21
LaLiga,2024/2025,Spain,Osasuna,13,2024-11-09T19:59:00+00:00,5,12,6,3,3,17,16,1,21
LaLiga,2024/2025,Spain,Ath Bilbao,13,2024-11-09T19:59:00+00:00,6,12,5,4,3,18,12,6,19
LaLiga,2024/2025,Spain,Betis,13,2024-11-09T19:59:00+00:00,7,12,5,4,3,12,10,2,19
LaLiga,2024/2025,Spain,Mallorca,13,2024-11-09T19:59:00+00:00,8,12,5,3,4,10,9,1,18
LaLiga,2024/2025,Spain,Vallecano,13,2024-11-09T19:59:00+00:00,9,12,4,4,4,13,13,0,16
LaLiga,2024/2025,Spain,Celta,13,2024-11-09T19:59:00+00:00,10,12,5,1,6,18,20,-2,16
LaLiga,2024/2025,Spain,Sociedad,13,2024-11-09T19:59:00+00:00,11,12,4,3,5,10,10,0,15
LaLiga,2024/2025,Spain,Girona,13,2024-11-09T19:59:00+00:00,12,12,4,3,5,15,17,-2,15
LaLiga,2024/2025,Spain,Sevilla,13,2024-11-09T19:59:00+00:00,13,13,4,3,6,12,18,-6,15
LaLiga,2024/2025,Spain,Leganes,13,2024-11-09T19:59:00+00:00,14,13,3,5,5,13,16,-3,14
LaLiga,2024/2025,Spain,Alaves,13,2024-11-09T19:59:00+00:00,15,12,4,1,7,14,19,-5,13
LaLiga,2024/2025,Spain,Las Palmas,13,2024-11-09T19:59:00+00:00,16,13,3,3,7,16,22,-6,12
LaLiga,2024/2025,Spain,Getafe,13,2024-11-09T19:59:00+00:00,17,12,1,7,4,8,10,-2,10
LaLiga,2024/2025,Spain,Espanol,13,2024-11-09T19:59:00+00:00,18,12,3,1,8,11,22,-11,10
LaLiga,2024/2025,Spain,Valladolid,13,2024-11-09T19:59:00+00:00,19,12,2,2,8,9,24,-15,8
LaLiga,2024/2025,Spain,Valencia,13,2024-11-09T19:59:00+00:00,20,11,1,4,6,8,17,-9,7
LaLiga,2024/2025,Spain,Barcelona,14,2024-11-23T19:59:00+00:00,1,14,11,1,2,42,14,28,34
LaLiga,2024/2025,Spain,Ath Madrid,14,2024-11-23T19:59:00+00:00,2,14,8,5,1,21,8,13,29
LaLiga,2024/2025,Spain,Real Madrid,14,2024-11-23T19:59:00+00:00,3,12,8,3,1,25,11,14,27
LaLiga,2024/2025,Spain,Villarreal,14,2024-11-23T19:59:00+00:00,4,12,7,3,2,23,19,4,24
LaLiga,2024/2025,Spain,Osasuna,14,2024-11-23T19:59:00+00:00,5,13,6,3,4,17,20,-3,21
LaLiga,2024/2025,Spain,Ath Bilbao,14,2024-11-23T19:59:00+00:00,6,13,5,5,3,19,13,6,20
LaLiga,2024/2025,Spain,Betis,14,2024-11-23T19:59:00+00:00,7,13,5,5,3,14,12,2,20
LaLiga,2024/2025,Spain,Sociedad,14,2024-11-23T19:59:00+00:00,8,13,5,3,5,11,10,1,18
LaLiga,2024/2025,Spain,Mallorca,14,2024-11-23T19:59:00+00:00,9,13,5,3,5,10,10,0,18
LaLiga,2024/2025,Spain,Girona,14,2024-11-23T19:59:00+00:00,10,13,5,3,5,16,17,-1,18
LaLiga,2024/2025,Spain,Celta,14,2024-11-23T19:59:00+00:00,11,14,5,3,6,22,24,-2,18
LaLiga,2024/2025,Spain,Vallecano,14,2024-11-23T19:59:00+00:00,12,12,4,4,4,13,13,0,16
LaLiga,2024/2025,Spain,Sevilla,14,2024-11-23T19:59:00+00:00,13,13,4,3,6,12,18,-6,15
LaLiga,2024/2025,Spain,Leganes,14,2024-11-23T19:59:00+00:00,14,13,3,5,5,13,16,-3,14
LaLiga,2024/2025,Spain,Getafe,14,2024-11-23T19:59:00+00:00,15,14,2,7,5,10,11,-1,13
LaLiga,2024/2025,Spain,Alaves,14,2024-11-23T19:59:00+00:00,16,14,4,1,9,15,24,-9,13
LaLiga,2024/2025,Spain,Las Palmas,14,2024-11-23T19:59:00+00:00,17,13,3,3,7,16,22,-6,12
LaLiga,2024/2025,Spain,Espanol,14,2024-11-23T19:59:00+00:00,18,12,3,1,8,11,22,-11,10
LaLiga,2024/2025,Spain,Valladolid,14,2024-11-23T19:59:00+00:00,19,14,2,3,9,10,27,-17,9
LaLiga,2024/2025,Spain,Valencia,14,2024-11-23T19:59:00+00:00,20,11,1,4,6,8,17,-9,7
LaLiga,2024/2025,Spain,Barcelona,15,2024-11-30T19:59:00+00:00,1,15,11,1,3,43,16,27,34
LaLiga,2024/2025,Spain,Real Madrid,15,2024-11-30T19:59:00+00:00,2,13,9,3,1,28,11,17,30
LaLiga,2024/2025,Spain,Ath Madrid,15,2024-11-30T19:59:00+00:00,3,14,8,5,1,21,8,13,29
LaLiga,2024/2025,Spain,Villarreal,15,2024-11-30T19:59:00+00:00,4,13,7,4,2,25,21,4,25
LaLiga,2024/2025,Spain,Mallorca,15,2024-11-30T19:59:00+00:00,5,15,7,3,5,15,13,2,24
LaLiga,2024/2025,Spain,Ath Bilbao,15,2024-11-30T19:59:00+00:00,6,14,6,5,3,20,13,7,23
LaLiga,2024/2025,Spain,Osasuna,15,2024-11-30T19:59:00+00:00,7,14,6,4,4,19,22,-3,22
LaLiga,2024/2025,Spain,Girona,15,2024-11-30T19:59:00+00:00,8,14,6,3,5,20,18,2,21
LaLiga,2024/2025,Spain,Betis,15,2024-11-30T19:59:00+00:00,9,14,5,5,4,16,16,0,20
LaLiga,2024/2025,Spain,Sociedad,15,2024-11-30T19:59:00+00:00,10,14,5,3,6,11,11,0,18
LaLiga,2024/2025,Spain,Celta,15,2024-11-30T19:59:00+00:00,11,14,5,3,6,22,24,-2,18
LaLiga,2024/2025,Spain,Sevilla,15,2024-11-30T19:59:00+00:00,12,14,5,3,6,13,18,-5,18
LaLiga,2024/2025,Spain,Vallecano,15,2024-11-30T19:59:00+00:00,13,13,4,4,5,13,14,-1,16
LaLiga,2024/2025,Spain,Las Palmas,15,2024-11-30T19:59:00+00:00,14,15,4,3,8,20,26,-6,15
LaLiga,2024/2025,Spain,Leganes,15,2024-11-30T19:59:00+00:00,15,15,3,6,6,14,20,-6,15
LaLiga,2024/2025,Spain,Alaves,15,2024-11-30T19:59:00+00:00,16,15,4,2,9,16,25,-9,14
LaLiga,2024/2025,Spain,Getafe,15,2024-11-30T19:59:00+00:00,17,14,2,7,5,10,11,-1,13
LaLiga,2024/2025,Spain,Valencia,15,2024-11-30T19:59:00+00:00,18,13,2,4,7,13,21,-8,10
LaLiga,2024/2025,Spain,Espanol,15,2024-11-30T19:59:00+00:00,19,13,3,1,9,12,26,-14,10
LaLiga,2024/2025,Spain,Valladolid,15,2024-11-30T19:59:00+00:00,20,14,2,3,9,10,27,-17,9
LaLiga,2024/2025,Spain,Barcelona,16,2024-12-07T19:59:00+00:00,1,16,12,1,3,48,17,31,37
LaLiga,2024/2025,Spain,Real Madrid,16,2024-12-07T19:59:00+00:00,2,15,10,3,2,31,13,18,33
LaLiga,2024/2025,Spain,Ath Madrid,16,2024-12-07T19:59:00+00:00,3,15,9,5,1,26,8,18,32
LaLiga,2024/2025,Spain,Ath Bilbao,16,2024-12-07T19:59:00+00:00,4,16,8,5,3,24,15,9,29
LaLiga,2024/2025,Spain,Villarreal,16,2024-12-07T19:59:00+00:00,5,14,7,5,2,27,23,4,26
LaLiga,2024/2025,Spain,Mallorca,16,2024-12-07T19:59:00+00:00,6,17,7,3,7,16,20,-4,24
LaLiga,2024/2025,Spain,Osasuna,16,2024-12-07T19:59:00+00:00,7,15,6,5,4,20,23,-3,23
LaLiga,2024/2025,Spain,Girona,16,2024-12-07T19:59:00+00:00,8,15,6,4,5,22,20,2,22
LaLiga,2024/2025,Spain,Sociedad,16,2024-12-07T19:59:00+00:00,9,15,6,3,6,13,11,2,21
LaLiga,2024/2025,Spain,Celta,16,2024-12-07T19:59:00+00:00,10,16,6,3,7,25,27,-2,21
LaLiga,2024/2025,Spain,Betis,16,2024-12-07T19:59:00+00:00,11,15,5,5,5,16,18,-2,20
LaLiga,2024/2025,Spain,Sevilla,16,2024-12-07T19:59:00+00:00,12,15,5,4,6,14,19,-5,19
LaLiga,2024/2025,Spain,Vallecano,16,2024-12-07T19:59:00+00:00,13,14,4,4,6,14,16,-2,16
LaLiga,2024/2025,Spain,Las Palmas,16,2024-12-07T19:59:00+00:00,14,15,4,3,8,20,26,-6,15
LaLiga,2024/2025,Spain,Leganes,16,2024-12-07T19:59:00+00:00,15,15,3,6,6,14,20,-6,15
LaLiga,2024/2025,Spain,Alaves,16,2024-12-07T19:59:00+00:00,16,15,4,2,9,16,25,-9,14
LaLiga,2024/2025,Spain,Getafe,16,2024-12-07T19:59:00+00:00,17,15,2,7,6,10,13,-3,13
LaLiga,2024/2025,Spain,Espanol,16,2024-12-07T19:59:00+00:00,18,14,4,1,9,15,27,-12,13
LaLiga,2024/2025,Spain,Valencia,16,2024-12-07T19:59:00+00:00,19,13,2,4,7,13,21,-8,10
LaLiga,2024/2025,Spain,Valladolid,16,2024-12-07T19:59:00+00:00,20,15,2,3,10,10,32,-22,9
LaLiga,2024/2025,Spain,Barcelona,17,2024-12-14T19:59:00+00:00,1,17,12,2,3,50,19,31,38
LaLiga,2024/2025,Spain,Real Madrid,17,2024-12-14T19:59:00+00:00,2,16,11,3,2,34,13,21,36
LaLiga,2024/2025,Spain,Ath Madrid,17,2024-12-14T19:59:00+00:00,3,16,10,5,1,30,11,19,35
LaLiga,2024/2025,Spain,Ath Bilbao,17,2024-12-14T19:59:00+00:00,4,17,9,5,3,26,15,11,32
LaLiga,2024/2025,Spain,Villarreal,17,2024-12-14T19:59:00+00:00,5,15,7,5,3,27,25,2,26
LaLiga,2024/2025,Spain,Sociedad,17,2024-12-14T19:59:00+00:00,6,16,7,3,6,16,11,5,24
LaLiga,2024/2025,Spain,Osasuna,17,2024-12-14T19:59:00+00:00,7,16,6,6,4,22,25,-3,24
LaLiga,2024/2025,Spain,Mallorca,17,2024-12-14T19:59:00+00:00,8,17,7,3,7,16,20,-4,24
LaLiga,2024/2025,Spain,Girona,17,2024-12-14T19:59:00+00:00,9,16,6,4,6,22,23,-1,22
LaLiga,2024/2025,Spain,Celta,17,2024-12-14T19:59:00+00:00,10,16,6,3,7,25,27,-2,21
